group,exp_name,learning_rate,train_seconds_mean,train_seconds_std,epochs_trained_mean,epochs_trained_std,seconds_per_epoch_mean,seconds_per_epoch_std,n
alle_durchläufe,bilstm_hmm_order1,0.1,5.353661298751831,0.003910541534423828,5.0,0.0,1.0707322597503661,0.0007821083068847434,2
alle_durchläufe,multilayer_hmm_2x_order1,0.1,6.137286901473999,0.2947671413421631,5.0,0.0,1.2274573802948,0.05895342826843264,2
alle_durchläufe,multilayer_hmm_2x_order1_mlp,0.1,7.429000496864319,0.09533488750457764,5.0,0.0,1.4858000993728637,0.019066977500915572,2
alle_durchläufe,single_hmm_order1,0.1,3.3943867683410645,0.1364436149597168,5.0,0.0,0.6788773536682129,0.027288722991943404,2
alle_durchläufe,single_hmm_order2,0.1,3.5218780040740967,0.007097959518432617,5.0,0.0,0.7043756008148194,0.0014195919036865123,2
alle_durchläufe,transformer_small,0.1,6.122909426689148,0.13436353206634521,5.0,0.0,1.2245818853378296,0.026872706413269,2
